日期,代码,得分,MACD得分,KDJ得分,BB得分,量价得分,追涨得分,趋势得分,RS得分,评级,仓位,板块类型,建议持有,收盘价,MA20偏离,未来10日收益,是否盈利
2025-11-26,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.85,-0.0245,-0.0473,False
2025-12-10,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.29,-0.0435,0.0257,True
2025-12-24,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.58,0.0081,0.0216,True
2026-01-09,300146,3,0,-1,1,0,0,3,0,观望/试仓,20%,rotating,2~4周,11.83,0.0191,0.0304,True
2026-01-23,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.19,0.0262,-0.0271,False
2026-02-06,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.86,-0.0057,-0.0413,False
2026-03-02,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.37,-0.0368,-0.0088,False
2026-03-16,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.27,-0.0145,-0.0586,False
2026-03-30,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.61,-0.029,0.0057,True
2026-04-14,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.67,0.0049,-0.0206,False
2026-04-28,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.45,-0.0129,-0.0268,False
2026-05-15,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.17,-0.0393,-0.0393,False
2026-05-29,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.77,-0.0411,0.0123,True
2026-06-12,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.89,0.0123,-0.0526,False
2026-06-29,300146,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.37,-0.0371,-0.0139,False
2023-09-28,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,14.45,-0.0016,-0.1052,False
2023-10-20,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.93,-0.0701,0.0449,True
2023-11-03,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.51,0.0192,-0.0148,False
2023-11-17,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.31,0.0103,-0.0038,False
2023-12-01,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.26,-0.0078,-0.0551,False
2023-12-15,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.53,-0.0373,0.0279,True
2023-12-29,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.88,0.0303,-0.0908,False
2024-01-15,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.71,-0.0486,-0.0914,False
2024-01-29,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.64,-0.0795,0.0489,True
2024-02-20,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.16,0.0458,-0.0215,False
2024-03-05,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.92,0.0028,0.0165,True
2024-03-19,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.1,0.0009,0.0486,True
2024-04-02,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.64,0.0464,-0.2483,False
2024-04-18,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.75,-0.1703,0.0766,True
2024-05-07,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.42,0.0122,-0.0382,False
2024-05-21,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.06,-0.013,-0.1369,False
2024-06-04,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.82,-0.1351,0.0332,True
2024-06-19,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.08,-0.0358,0.021,True
2024-07-03,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.25,0.0204,-0.0485,False
2024-07-17,300138,2,1,0,0,1,0,0,0,观望/试仓,20%,weak,1~2周,7.85,-0.0093,-0.028,False
2024-07-31,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.63,-0.0138,-0.0315,False
2024-08-14,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.39,-0.0253,-0.0744,False
2024-08-28,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.84,-0.0562,-0.0395,False
2024-09-11,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.57,-0.0448,0.21,True
2024-09-27,300138,3,2,-1,1,0,0,3,0,观望/试仓,20%,rotating,2~4周,7.95,0.1454,0.0302,True
2024-10-18,300138,-3,-3,0,0,0,0,0,0,中性,0%,rotating,2~4周,8.19,0.0483,0.0049,True
2024-11-01,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.23,-0.044,0.0243,True
2024-11-15,300138,0,-1,0,0,0,0,1,0,中性,0%,rotating,2~4周,8.43,-0.032,0.0225,True
2024-11-29,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.62,0.0058,0.0267,True
2024-12-13,300138,3,1,0,0,0,0,2,0,观望/试仓,20%,rotating,2~4周,8.85,0.0319,-0.0226,False
2024-12-27,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.65,-0.003,-0.104,False
2025-01-13,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.75,-0.0665,0.0206,True
2025-01-27,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.91,-0.0054,0.0114,True
2025-02-18,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.0,0.0016,0.015,True
2025-03-04,300138,-1,-1,0,0,0,0,0,0,中性,0%,weak,1~2周,8.12,0.0021,0.1318,True
2025-03-18,300138,3,1,0,0,0,0,3,0,观望/试仓,20%,rotating,2~4周,9.19,0.0954,-0.0098,False
2025-04-01,300138,-6,-6,-1,1,0,0,0,0,中性,0%,rotating,2~4周,9.1,0.02,0.1308,True
2025-04-16,300138,1,0,0,0,0,0,1,0,中性,0%,rotating,2~4周,10.29,0.0564,0.0068,True
2025-04-30,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.36,-0.0027,0.0512,True
2025-05-19,300138,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,10.89,0.0216,0.0165,True
2025-06-03,300138,2,0,0,0,0,0,2,0,观望/试仓,20%,rotating,2~4周,11.07,0.0208,0.0524,True
2025-06-17,300138,3,2,0,1,0,0,1,0,观望/试仓,20%,rotating,2~4周,11.65,0.0654,0.079,True
2025-07-01,300138,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.57,0.0965,0.0501,True
2025-07-15,300138,1,0,-1,0,0,0,2,0,中性,0%,rotating,2~4周,13.2,0.0563,-0.0205,False
2025-07-29,300138,-1,0,0,0,0,0,-1,0,中性,0%,rotating,2~4周,12.93,-0.0051,0.0379,True
2025-08-12,300138,2,-2,0,1,0,0,3,0,观望/试仓,20%,rotating,2~4周,13.42,0.0343,0.0395,True
2025-08-26,300138,3,0,0,0,0,0,3,0,观望/试仓,30%,main,1~2月,13.95,0.0491,-0.0437,False
2025-09-09,300138,-1,0,0,0,0,0,-1,0,中性,0%,rotating,2~4周,13.34,-0.0132,-0.0652,False
2025-09-23,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.47,-0.0471,0.1147,True
2025-10-15,300138,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.9,0.0838,-0.0547,False
2025-10-29,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.14,-0.0237,0.0076,True
2025-11-12,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.24,-0.0155,-0.0937,False
2025-11-26,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.0,-0.0535,0.0,False
2025-12-10,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.0,-0.0176,0.0442,True
2025-12-24,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.53,0.0221,0.0247,True
2026-01-09,300138,3,2,0,0,0,0,1,0,观望/试仓,20%,rotating,2~4周,12.84,0.0277,0.0607,True
2026-01-23,300138,0,0,-2,0,0,0,2,0,中性,0%,rotating,2~4周,13.62,0.0538,-0.0007,False
2026-02-06,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.61,0.0203,0.0375,True
2026-03-02,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,14.12,0.0487,0.0007,True
2026-03-16,300138,3,1,0,0,0,0,2,0,观望/试仓,30%,main,1~2月,14.13,0.0209,-0.0948,False
2026-03-30,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.79,-0.0538,-0.0782,False
2026-04-14,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.79,-0.0452,-0.0611,False
2026-04-28,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.07,-0.0477,-0.0199,False
2026-05-15,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.85,-0.0393,-0.0304,False
2026-05-29,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.52,-0.0247,-0.0494,False
2026-06-12,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.0,-0.0253,-0.09,False
2026-06-29,300138,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.1,-0.0683,0.0868,True
2023-09-28,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,17.48,-0.0154,-0.0818,False
2023-10-20,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,16.05,-0.0783,0.1146,True
2023-11-03,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,17.89,0.0381,-0.0531,False
2023-11-17,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,16.94,-0.0205,-0.0254,False
2023-12-01,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,16.51,-0.0314,-0.0787,False
2023-12-15,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,15.21,-0.0593,0.0079,True
2023-12-29,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,15.33,-0.0043,-0.0809,False
2024-01-15,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,14.09,-0.044,-0.0781,False
2024-01-29,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.99,-0.0661,0.0531,True
2024-02-20,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.68,0.0281,0.0154,True
2024-03-05,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.89,0.0255,-0.0418,False
2024-03-19,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.31,-0.0327,-0.0616,False
2024-04-02,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.49,-0.0452,-0.0448,False
2024-04-18,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.93,-0.0351,0.0671,True
2024-05-07,300015,1,1,0,0,0,0,0,0,中性,0%,weak,1~2周,12.73,0.0543,-0.0299,False
2024-05-21,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.35,0.012,-0.0623,False
2024-06-04,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.58,-0.039,-0.0665,False
2024-06-19,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.81,-0.0644,-0.0786,False
2024-07-03,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.96,-0.0739,0.0502,True
2024-07-17,300015,1,1,0,0,0,0,0,0,中性,0%,weak,1~2周,10.46,0.0377,0.0258,True
2024-07-31,300015,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.73,0.0649,-0.0447,False
2024-08-14,300015,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,10.25,-0.0078,-0.1288,False
2024-08-28,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.93,-0.1136,0.0224,True
2024-09-11,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.13,-0.0251,0.4151,True
2024-09-27,300015,2,2,0,1,0,-2,3,0,观望/试仓,30%,main,1~2月,12.92,0.3608,0.1347,True
2024-10-18,300015,-1,0,0,0,0,0,1,0,中性,0%,rotating,2~4周,14.66,0.1874,-0.0559,False
2024-11-01,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.84,-0.0496,0.0658,True
2024-11-15,300015,-4,-3,0,-2,0,0,1,0,中性,0%,rotating,2~4周,14.75,-0.0082,-0.0278,False
2024-11-29,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,14.34,-0.0342,-0.0195,False
2024-12-13,300015,-2,-2,0,-2,0,0,2,0,中性,0%,rotating,2~4周,14.06,-0.0193,-0.0448,False
2024-12-27,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.43,-0.0417,-0.1095,False
2025-01-13,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.96,-0.0766,0.0025,True
2025-01-27,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.99,-0.015,0.0717,True
2025-02-18,300015,2,1,0,-1,0,0,2,0,观望/试仓,30%,main,1~2月,12.85,0.0324,0.07,True
2025-03-04,300015,-2,-2,-1,0,0,0,1,0,中性,0%,rotating,2~4周,13.75,0.0415,0.0182,True
2025-03-18,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,14.0,0.0278,-0.0714,False
2025-04-01,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.0,-0.0351,-0.0377,False
2025-04-16,300015,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,12.51,-0.0327,0.0104,True
2025-04-30,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.64,0.0077,-0.0174,False
2025-05-19,300015,-4,-3,0,0,0,0,-1,0,中性,0%,rotating,2~4周,12.42,-0.013,-0.0169,False
2025-06-03,300015,-2,-1,0,0,0,0,-1,0,中性,0%,rotating,2~4周,12.21,-0.0204,-0.0164,False
2025-06-17,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.01,-0.0177,0.0117,True
2025-07-01,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.15,0.0041,-0.0099,False
2025-07-15,300015,-3,-2,-1,-2,0,0,2,0,中性,0%,rotating,2~4周,12.03,-0.0041,0.0848,True
2025-07-29,300015,4,1,0,0,0,0,3,0,观望/试仓,30%,main,1~2月,13.05,0.0546,-0.0238,False
2025-08-12,300015,1,0,0,0,0,0,1,0,中性,0%,main,1~2月,12.74,0.0056,0.0714,True
2025-08-26,300015,4,0,0,1,0,0,3,0,观望/试仓,20%,main_fading,2~4周,13.65,0.0579,-0.0703,False
2025-09-09,300015,-1,0,0,0,0,0,-1,0,中性,0%,rotating,2~4周,12.69,-0.022,-0.0449,False
2025-09-23,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.12,-0.0453,0.0314,True
2025-10-15,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.5,0.005,-0.0408,False
2025-10-29,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.99,-0.0205,0.0092,True
2025-11-12,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,12.1,0.0021,-0.0702,False
2025-11-26,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.25,-0.0521,-0.0178,False
2025-12-10,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.05,-0.0358,-0.01,False
2025-12-24,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.94,-0.013,0.0274,True
2026-01-09,300015,5,2,0,0,0,0,3,0,观望/试仓,30%,main,1~2月,11.24,0.0228,-0.0036,False
2026-01-23,300015,-2,-3,0,1,0,0,0,0,中性,0%,rotating,2~4周,11.2,0.0026,-0.0205,False
2026-02-06,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.97,-0.0206,-0.062,False
2026-03-02,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.29,-0.0459,-0.0097,False
2026-03-16,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.19,-0.0131,-0.0599,False
2026-03-30,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.58,-0.036,-0.0063,False
2026-04-14,300015,1,1,0,0,0,0,0,0,中性,0%,weak,1~2周,9.52,-0.0088,0.1534,True
2026-04-28,300015,4,2,0,1,0,0,3,0,观望/试仓,20%,rotating,2~4周,10.98,0.1258,-0.0455,False
2026-05-15,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.48,0.0157,-0.1393,False
2026-05-29,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.02,-0.0941,-0.0732,False
2026-06-12,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.36,-0.0598,0.0167,True
2026-06-29,300015,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.5,0.0159,-0.0412,False
2023-09-28,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.54,-0.0248,-0.019,False
2023-10-20,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.15,-0.0383,0.0119,True
2023-11-03,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.39,-0.0225,-0.0132,False
2023-11-17,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.12,-0.0121,-0.1019,False
2023-12-01,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.07,-0.0877,0.0487,True
2023-12-15,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.95,-0.0144,0.028,True
2023-12-29,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,19.48,0.0236,0.0483,True
2024-01-15,002984,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.42,0.0606,-0.0127,False
2024-01-29,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.16,0.0144,0.0263,True
2024-02-20,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.69,0.0331,0.0329,True
2024-03-05,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.37,0.0488,-0.0412,False
2024-03-19,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.49,-0.0315,0.0571,True
2024-04-02,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.66,0.0214,0.0785,True
2024-04-18,002984,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.36,0.0876,0.1049,True
2024-05-07,002984,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.81,0.0945,-0.036,False
2024-05-21,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.88,-0.02,0.0092,True
2024-06-04,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.11,0.0069,-0.0339,False
2024-06-19,002984,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,24.26,-0.0055,-0.0841,False
2024-07-03,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.22,-0.0751,-0.036,False
2024-07-17,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.42,-0.0723,-0.0009,False
2024-07-31,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.4,-0.0204,-0.0313,False
2024-08-14,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.73,-0.0131,0.0444,True
2024-08-28,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.65,0.0296,0.0665,True
2024-09-11,002984,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.09,0.0637,0.0732,True
2024-09-27,002984,0,0,-3,1,0,0,3,0,中性,0%,main,1~2月,24.78,0.0924,-0.0101,False
2024-10-18,002984,-2,-3,0,1,0,0,0,0,中性,0%,rotating,2~4周,24.53,0.0132,0.0624,True
2024-11-01,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,26.06,0.0236,-0.0541,False
2024-11-15,002984,-3,-1,0,0,0,0,-2,0,中性,0%,rotating,2~4周,24.65,-0.0346,0.0162,True
2024-11-29,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.05,0.0002,-0.0323,False
2024-12-13,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.24,-0.0138,0.0017,True
2024-12-27,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.28,-0.0019,-0.0581,False
2025-01-13,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.87,-0.0363,0.0691,True
2025-01-27,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.45,0.0224,-0.0364,False
2025-02-18,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.56,-0.0325,-0.0017,False
2025-03-04,002984,-2,-1,0,0,0,0,-1,0,中性,0%,rotating,2~4周,23.52,-0.0151,0.0459,True
2025-03-18,002984,6,2,0,1,0,0,3,0,强力买入,60%,main,1~2月,24.6,0.0379,-0.039,False
2025-04-01,002984,-4,-3,0,0,0,0,-1,0,中性,0%,rotating,2~4周,23.64,-0.0172,-0.1701,False
2025-04-16,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,19.62,-0.1204,-0.0907,False
2025-04-30,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,17.84,-0.0885,0.0286,True
2025-05-19,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.35,-0.0143,-0.0267,False
2025-06-03,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,17.86,-0.0231,0.0174,True
2025-06-17,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.17,0.0028,0.0105,True
2025-07-01,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.36,0.0115,0.0076,True
2025-07-15,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.5,0.0079,0.0378,True
2025-07-29,002984,-1,-1,-1,0,0,0,1,0,中性,0%,rotating,2~4周,19.2,0.018,-0.0109,False
2025-08-12,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.99,-0.0038,0.0648,True
2025-08-26,002984,4,1,0,1,0,0,3,0,观望/试仓,30%,main,1~2月,20.22,0.061,-0.0277,False
2025-09-09,002984,4,3,0,0,0,0,1,0,观望/试仓,20%,rotating,2~4周,19.66,0.0182,-0.0376,False
2025-09-23,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.92,-0.0264,-0.009,False
2025-10-15,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.75,-0.0213,0.0016,True
2025-10-29,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.78,0.0028,0.131,True
2025-11-12,002984,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.24,0.1051,-0.0593,False
2025-11-26,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,19.98,-0.0081,0.1386,True
2025-12-10,002984,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.75,0.1,-0.0725,False
2025-12-24,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.1,-0.0172,0.0057,True
2026-01-09,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.22,-0.0199,-0.0033,False
2026-01-23,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.15,-0.0025,0.0038,True
2026-02-06,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.23,0.0186,-0.0551,False
2026-03-02,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.06,-0.0287,-0.0499,False
2026-03-16,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,19.06,-0.0446,-0.1196,False
2026-03-30,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,16.78,-0.0918,0.0435,True
2026-04-14,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,17.51,-0.0072,0.0148,True
2026-04-28,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,17.77,0.0115,-0.1221,False
2026-05-15,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,15.6,-0.0844,-0.0276,False
2026-05-29,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,15.17,-0.0515,-0.0105,False
2026-06-12,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,15.01,-0.0023,-0.1133,False
2026-06-29,002984,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,13.31,-0.0772,0.0218,True
2023-09-28,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.74,-0.0176,-0.0418,False
2023-10-20,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.5,-0.0456,-0.0709,False
2023-11-03,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.11,-0.0528,-0.0235,False
2023-11-17,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.99,-0.0222,0.0581,True
2023-12-01,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.28,0.0237,-0.0095,False
2023-12-15,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.23,-0.0077,0.0153,True
2023-12-29,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.31,0.007,0.0508,True
2024-01-15,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.58,0.0453,0.0573,True
2024-01-29,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.9,0.0571,0.0475,True
2024-02-20,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.18,0.0547,-0.0469,False
2024-03-05,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.89,-0.0131,-0.017,False
2024-03-19,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.79,-0.0249,0.0484,True
2024-04-02,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.07,0.0246,0.0544,True
2024-04-18,002966,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.4,0.0668,-0.0234,False
2024-05-07,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.25,0.0144,0.0848,True
2024-05-21,002966,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.78,0.0609,-0.0103,False
2024-06-04,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.71,0.0037,-0.0238,False
2024-06-19,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.55,-0.0173,0.0489,True
2024-07-03,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.87,0.0519,-0.0582,False
2024-07-17,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.47,-0.0173,-0.0046,False
2024-07-31,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.44,-0.0066,-0.0342,False
2024-08-14,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.22,-0.0189,0.037,True
2024-08-28,002966,3,1,0,0,0,0,2,0,观望/试仓,20%,rotating,2~4周,6.45,0.0092,-0.0837,False
2024-09-11,002966,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.91,-0.0734,0.1641,True
2024-09-27,002966,4,1,0,1,0,0,3,0,观望/试仓,30%,main,1~2月,6.88,0.0919,0.0698,True
